Total load,,
MW,,
ENTSO-E,,
date,hour,Value
13/11/2022,18,6223.5
13/11/2022,19,6145.25
13/11/2022,20,5933.5
13/11/2022,21,5681
13/11/2022,22,5374.25
13/11/2022,23,5072
14/11/2022,0,4721.5
14/11/2022,1,4498.75
14/11/2022,2,4345.25
14/11/2022,3,4308
14/11/2022,4,4454.75
14/11/2022,5,4804
14/11/2022,6,5490.5
14/11/2022,7,5797.25
14/11/2022,8,5782
14/11/2022,9,5771.25
14/11/2022,10,5867.5
14/11/2022,11,5929.25
14/11/2022,12,5685.25
14/11/2022,13,5723
14/11/2022,14,5839.25
14/11/2022,15,5995
14/11/2022,16,6169.75
14/11/2022,17,6213.75
14/11/2022,18,6167.25
14/11/2022,19,6121.25
14/11/2022,20,5906
14/11/2022,21,5650.75
14/11/2022,22,5372.25
14/11/2022,23,5065.5
15/11/2022,0,4708.75
15/11/2022,1,4496.75
15/11/2022,2,4320.5
15/11/2022,3,4290.75
15/11/2022,4,4420.75
15/11/2022,5,4808.5
15/11/2022,6,5530
15/11/2022,7,5700.75
15/11/2022,8,5480.5
15/11/2022,9,5283.5
15/11/2022,10,5334.75
15/11/2022,11,5490
15/11/2022,12,5562.25
15/11/2022,13,5586.5
15/11/2022,14,5688.75
15/11/2022,15,5921.5
15/11/2022,16,6175.5
15/11/2022,17,6244
15/11/2022,18,6186.5
15/11/2022,19,6108.25
15/11/2022,20,5881
15/11/2022,21,5639
15/11/2022,22,5366.75
15/11/2022,23,5062.75
16/11/2022,0,4746.25
16/11/2022,1,4510.25
16/11/2022,2,4316.25
16/11/2022,3,4299.5
16/11/2022,4,4464
16/11/2022,5,4876.25
16/11/2022,6,5570.5
16/11/2022,7,5694
16/11/2022,8,5357.75
16/11/2022,9,5038.5
16/11/2022,10,4863.75
16/11/2022,11,4868
16/11/2022,12,4989
16/11/2022,13,5191.5
16/11/2022,14,5521.75
16/11/2022,15,5854.25
16/11/2022,16,6149
16/11/2022,17,6221.75
16/11/2022,18,6178.75
16/11/2022,19,6112.5
16/11/2022,20,5902.25
16/11/2022,21,5646.5
16/11/2022,22,5355.75
16/11/2022,23,5056.5
17/11/2022,0,4708.5
17/11/2022,1,4475
17/11/2022,2,4311
17/11/2022,3,4282.75
17/11/2022,4,4410.25
17/11/2022,5,4785
17/11/2022,6,5477.5
17/11/2022,7,5789.25
17/11/2022,8,5899
17/11/2022,9,5952.25
17/11/2022,10,6076.25
17/11/2022,11,6120.25
17/11/2022,12,6141.5
17/11/2022,13,6097
17/11/2022,14,6095.5
17/11/2022,15,6194.25
17/11/2022,16,6336.25
17/11/2022,17,6279.25
17/11/2022,18,6178.5
17/11/2022,19,6077.25
17/11/2022,20,5900.25
17/11/2022,21,5692.75
17/11/2022,22,5437.75
17/11/2022,23,5161.5
18/11/2022,0,4809.5
18/11/2022,1,4564.25
18/11/2022,2,4397.25
18/11/2022,3,4320
18/11/2022,4,4366.25
18/11/2022,5,4502.5
18/11/2022,6,4768.5
18/11/2022,7,5010.25
18/11/2022,8,4989.25
18/11/2022,9,4891.75
18/11/2022,10,4869.25
18/11/2022,11,4958.5
18/11/2022,12,5109.75
18/11/2022,13,5230.25
18/11/2022,14,5311.25
18/11/2022,15,5514.75
18/11/2022,16,5798
18/11/2022,17,5823.5
18/11/2022,18,5743
18/11/2022,19,5675.75
18/11/2022,20,5518.5
18/11/2022,21,5308.25
18/11/2022,22,5052.25
18/11/2022,23,4814.25
19/11/2022,0,4516
19/11/2022,1,4324.5
19/11/2022,2,4166.5
19/11/2022,3,4137.75
19/11/2022,4,4189
19/11/2022,5,4295.25
19/11/2022,6,4529.25
19/11/2022,7,4756.75
19/11/2022,8,4972
19/11/2022,9,5216
19/11/2022,10,5369.25
19/11/2022,11,5604.5
19/11/2022,12,5573.5
19/11/2022,13,5370
19/11/2022,14,5364.75
19/11/2022,15,5465.25
19/11/2022,16,5729.5
19/11/2022,17,5796.25
19/11/2022,18,5792.75
19/11/2022,19,5737.25
19/11/2022,20,5528
19/11/2022,21,5273.5
19/11/2022,22,5010
19/11/2022,23,4720.75
20/11/2022,0,4411.75
20/11/2022,1,4278
20/11/2022,2,4155.75
20/11/2022,3,4126.75
20/11/2022,4,4320.75
20/11/2022,5,4789
20/11/2022,6,5597.5
20/11/2022,7,5932.75
20/11/2022,8,5922.75
20/11/2022,9,5895
20/11/2022,10,5907
20/11/2022,11,5906.5
20/11/2022,12,5983.5
20/11/2022,13,5922.75
20/11/2022,14,5998
20/11/2022,15,6146.25
20/11/2022,16,6345.25
20/11/2022,17,6368
20/11/2022,18,6313.25
20/11/2022,19,6258
20/11/2022,20,6059.75
20/11/2022,21,5800
20/11/2022,22,5491.75
20/11/2022,23,5174.5
21/11/2022,0,4855.5
21/11/2022,1,4628
21/11/2022,2,4457
21/11/2022,3,4431.75
21/11/2022,4,4586
21/11/2022,5,4976
21/11/2022,6,5700
21/11/2022,7,6048
21/11/2022,8,6135
21/11/2022,9,6177
21/11/2022,10,6170
21/11/2022,11,6193.5
21/11/2022,12,6241.5
21/11/2022,13,6179.5
21/11/2022,14,6191.5
21/11/2022,15,6292
21/11/2022,16,6471
21/11/2022,17,6457.75
21/11/2022,18,6339.75
21/11/2022,19,6231
21/11/2022,20,6054.75
21/11/2022,21,5798.75
21/11/2022,22,5516.75
21/11/2022,23,5220.5
22/11/2022,0,4887
22/11/2022,1,4659
22/11/2022,2,4489.75
22/11/2022,3,4458.75
22/11/2022,4,4613
22/11/2022,5,5041.75
22/11/2022,6,5834.75
22/11/2022,7,6089.75
22/11/2022,8,5949.25
22/11/2022,9,5656.5
22/11/2022,10,5443.25
22/11/2022,11,5404
22/11/2022,12,5449.5
22/11/2022,13,5562.75
22/11/2022,14,5807.75
22/11/2022,15,6186.75
22/11/2022,16,6474.25
22/11/2022,17,6539.5
22/11/2022,18,6498
22/11/2022,19,6449
22/11/2022,20,6232.5
22/11/2022,21,5973.25
22/11/2022,22,5688.25
22/11/2022,23,5407.25
23/11/2022,0,5122.75
23/11/2022,1,4916.75
23/11/2022,2,4758
23/11/2022,3,4730.5
23/11/2022,4,4896.5
23/11/2022,5,5316.75
23/11/2022,6,6073.5
23/11/2022,7,6334
23/11/2022,8,6228.5
23/11/2022,9,5926.5
23/11/2022,10,5752.25
23/11/2022,11,5784
23/11/2022,12,5676.75
23/11/2022,13,5726
23/11/2022,14,5945.25
23/11/2022,15,6286.75
23/11/2022,16,6556.25
23/11/2022,17,6596.25
23/11/2022,18,6545
23/11/2022,19,6491.75
23/11/2022,20,6284.25
23/11/2022,21,6035.25
23/11/2022,22,5735.75
23/11/2022,23,5434.75
24/11/2022,0,5134.5
24/11/2022,1,4918.75
24/11/2022,2,4716.5
24/11/2022,3,4683
24/11/2022,4,4811
24/11/2022,5,5217
24/11/2022,6,5929.5
24/11/2022,7,6229
24/11/2022,8,6292
24/11/2022,9,6197.75
24/11/2022,10,5897
24/11/2022,11,5954.5
24/11/2022,12,6033
24/11/2022,13,6077.25
24/11/2022,14,6210.5
24/11/2022,15,6395.75
24/11/2022,16,6545.5
24/11/2022,17,6414.5
24/11/2022,18,6297.25
24/11/2022,19,6200.25
24/11/2022,20,6003.75
24/11/2022,21,5811.75
24/11/2022,22,5566.75
24/11/2022,23,5313.25
25/11/2022,0,5000.5
25/11/2022,1,4769.5
25/11/2022,2,4580.5
25/11/2022,3,4482.25
25/11/2022,4,4566
25/11/2022,5,4722.75
25/11/2022,6,5040.25
25/11/2022,7,5314
25/11/2022,8,5336.25
25/11/2022,9,5245.25
25/11/2022,10,5281
25/11/2022,11,5454.75
25/11/2022,12,5408.5
25/11/2022,13,5363
25/11/2022,14,5506.75
25/11/2022,15,5786.75
25/11/2022,16,6054.5
25/11/2022,17,6038
25/11/2022,18,5971
25/11/2022,19,5938.5
25/11/2022,20,5755.75
25/11/2022,21,5541.5
25/11/2022,22,5331.25
25/11/2022,23,5065.75
26/11/2022,0,4778.25
26/11/2022,1,4620.75
26/11/2022,2,4438.5
26/11/2022,3,4367.75
26/11/2022,4,4411.5
26/11/2022,5,4538.75
26/11/2022,6,4775
26/11/2022,7,5004
26/11/2022,8,5153.5
26/11/2022,9,5145.25
26/11/2022,10,5199
26/11/2022,11,5216
26/11/2022,12,5218.25
26/11/2022,13,5254
26/11/2022,14,5424
26/11/2022,15,5691.5
26/11/2022,16,6049.75
26/11/2022,17,6085.75
26/11/2022,18,6029.25
26/11/2022,19,6010
26/11/2022,20,5852
26/11/2022,21,5614
26/11/2022,22,5336.75
26/11/2022,23,5056.75
27/11/2022,0,4773.5
27/11/2022,1,4630.75
27/11/2022,2,4474.25
27/11/2022,3,4448
27/11/2022,4,4625.75
27/11/2022,5,5072.75
27/11/2022,6,5933.25
27/11/2022,7,6286.5
27/11/2022,8,6396.25
27/11/2022,9,6448
27/11/2022,10,6433
27/11/2022,11,6438.5
27/11/2022,12,6398.5
27/11/2022,13,6318
27/11/2022,14,6348.5
27/11/2022,15,6534.25
27/11/2022,16,6759
27/11/2022,17,6738.5
27/11/2022,18,6656.75
27/11/2022,19,6584.25
27/11/2022,20,6360
27/11/2022,21,6082
27/11/2022,22,5791.75
27/11/2022,23,5456.25
28/11/2022,0,5150.75
28/11/2022,1,4910.25
28/11/2022,2,4738
28/11/2022,3,4713.5
28/11/2022,4,4864
28/11/2022,5,5253.75
28/11/2022,6,5982.5
28/11/2022,7,6369.75
28/11/2022,8,6528
28/11/2022,9,6582.5
28/11/2022,10,6643.5
28/11/2022,11,6711.25
28/11/2022,12,6726
28/11/2022,13,6644.75
28/11/2022,14,6573
28/11/2022,15,6609
28/11/2022,16,6688.75
28/11/2022,17,6626.75
28/11/2022,18,6546.5
28/11/2022,19,6470
28/11/2022,20,6246.25
28/11/2022,21,5985.5
28/11/2022,22,5684.5
28/11/2022,23,5389.5
29/11/2022,0,5100.5
29/11/2022,1,4910.25
29/11/2022,2,4762.5
29/11/2022,3,4719.5
29/11/2022,4,4897
29/11/2022,5,5319.5
29/11/2022,6,6108
29/11/2022,7,6452
29/11/2022,8,6299.75
29/11/2022,9,6082.75
29/11/2022,10,5971
29/11/2022,11,5889.5
29/11/2022,12,5917.75
29/11/2022,13,5968
29/11/2022,14,6116.5
29/11/2022,15,6498.5
29/11/2022,16,6833
29/11/2022,17,6844.5
29/11/2022,18,6791.75
29/11/2022,19,6732.5
29/11/2022,20,6520.5
29/11/2022,21,6272.5
29/11/2022,22,5973
29/11/2022,23,5670
30/11/2022,0,5382.75
30/11/2022,1,5123.5
30/11/2022,2,4944.5
30/11/2022,3,4899.25
30/11/2022,4,5063.75
30/11/2022,5,5475.75
30/11/2022,6,6208.25
30/11/2022,7,6580.75
30/11/2022,8,6750.25
30/11/2022,9,6865.75
30/11/2022,10,6923
30/11/2022,11,7004.25
30/11/2022,12,7048
30/11/2022,13,7002.75
30/11/2022,14,6977.25
30/11/2022,15,6991
30/11/2022,16,7078.5
30/11/2022,17,6967.5
30/11/2022,18,6849
30/11/2022,19,6739.25
30/11/2022,20,6504.75
30/11/2022,21,6246.5
30/11/2022,22,5984.5
30/11/2022,23,5672
01/12/2022,0,5343.75
01/12/2022,1,5085.75
01/12/2022,2,4917
01/12/2022,3,4872
01/12/2022,4,5007.5
01/12/2022,5,5364
01/12/2022,6,6068
01/12/2022,7,6471.25
01/12/2022,8,6649.5
01/12/2022,9,6775
01/12/2022,10,6852.25
01/12/2022,11,6904.75
01/12/2022,12,6885.25
01/12/2022,13,6802.25
01/12/2022,14,6759.5
01/12/2022,15,6815.25
01/12/2022,16,6896.75
01/12/2022,17,6725.5
01/12/2022,18,6559.5
01/12/2022,19,6437.25
01/12/2022,20,6207.75
01/12/2022,21,6015.5
01/12/2022,22,5766
01/12/2022,23,5485.75
02/12/2022,0,5178.25
02/12/2022,1,4939.5
02/12/2022,2,4738
02/12/2022,3,4642.25
02/12/2022,4,4679.5
02/12/2022,5,4783
02/12/2022,6,5039
02/12/2022,7,5352
02/12/2022,8,5643.25
02/12/2022,9,5807.25
02/12/2022,10,5929.25
02/12/2022,11,6048.5
02/12/2022,12,6079.25
02/12/2022,13,6002
02/12/2022,14,5981.25
02/12/2022,15,6017.75
02/12/2022,16,6170.25
02/12/2022,17,6082.5
02/12/2022,18,6004.5
02/12/2022,19,5981.25
02/12/2022,20,5796
02/12/2022,21,5597.75
02/12/2022,22,5358
02/12/2022,23,5125
03/12/2022,0,4862
03/12/2022,1,4688.25
03/12/2022,2,4530.25
03/12/2022,3,4441
03/12/2022,4,4465
03/12/2022,5,4604
03/12/2022,6,4870.75
03/12/2022,7,5149.75
03/12/2022,8,5345.5
03/12/2022,9,5367.25
03/12/2022,10,5299.25
03/12/2022,11,5358
03/12/2022,12,5381.25
03/12/2022,13,5357.75
03/12/2022,14,5539
03/12/2022,15,5816.25
03/12/2022,16,6188
03/12/2022,17,6193.75
03/12/2022,18,6197.25
03/12/2022,19,6195.5
03/12/2022,20,6040.25
03/12/2022,21,5794.75
03/12/2022,22,5569.25
03/12/2022,23,5295.75
04/12/2022,0,4956
04/12/2022,1,4823.25
04/12/2022,2,4699.25
04/12/2022,3,4697.75
04/12/2022,4,4887.5
04/12/2022,5,5370.5
04/12/2022,6,6230
04/12/2022,7,6561.75
04/12/2022,8,6388.5
04/12/2022,9,6035.25
04/12/2022,10,5780.25
04/12/2022,11,5700.5
04/12/2022,12,5863.25
04/12/2022,13,6075
04/12/2022,14,6491
04/12/2022,15,6834
04/12/2022,16,7059.25
04/12/2022,17,7006.5
04/12/2022,18,6932.25
04/12/2022,19,6878.75
04/12/2022,20,6675.25
04/12/2022,21,6405.25
04/12/2022,22,6096.75
04/12/2022,23,5801.75
05/12/2022,0,5481.75
05/12/2022,1,5239.5
05/12/2022,2,5079
05/12/2022,3,5040.25
05/12/2022,4,5188.5
05/12/2022,5,5593
05/12/2022,6,6371.5
05/12/2022,7,6718
05/12/2022,8,6794.75
05/12/2022,9,6786
05/12/2022,10,6810
05/12/2022,11,6832.5
05/12/2022,12,6838.25
05/12/2022,13,6784
05/12/2022,14,6817.5
05/12/2022,15,6914.75
05/12/2022,16,7037.25
05/12/2022,17,6946.25
05/12/2022,18,6865.5
05/12/2022,19,6811.25
05/12/2022,20,6627
05/12/2022,21,6388.25
05/12/2022,22,6094.75
05/12/2022,23,5794
06/12/2022,0,5497.75
06/12/2022,1,5266.75
06/12/2022,2,5084.25
06/12/2022,3,5023.75
06/12/2022,4,5161.25
06/12/2022,5,5575.75
06/12/2022,6,6318
06/12/2022,7,6639.75
06/12/2022,8,6714.5
06/12/2022,9,6759.25
06/12/2022,10,6786.5
06/12/2022,11,6871.75
06/12/2022,12,6940.25
06/12/2022,13,6920.5
06/12/2022,14,6912.25
06/12/2022,15,6947.75
06/12/2022,16,7040.5
06/12/2022,17,6951
06/12/2022,18,6891
06/12/2022,19,6822.75
06/12/2022,20,6632.75
06/12/2022,21,6396
06/12/2022,22,6110.5
06/12/2022,23,5780
07/12/2022,0,5469.25
07/12/2022,1,5232
07/12/2022,2,5048.25
07/12/2022,3,4988.75
07/12/2022,4,5124.5
07/12/2022,5,5506.5
07/12/2022,6,6233.75
07/12/2022,7,6572.5
07/12/2022,8,6745.75
07/12/2022,9,6827
07/12/2022,10,6889
07/12/2022,11,6923.5
07/12/2022,12,6970.5
07/12/2022,13,6887.25
07/12/2022,14,6844.75
07/12/2022,15,6918.25
07/12/2022,16,7071
07/12/2022,17,6988.75
07/12/2022,18,6882.25
07/12/2022,19,6815.25
07/12/2022,20,6605.5
07/12/2022,21,6354.25
07/12/2022,22,6049.5
07/12/2022,23,5744.25
08/12/2022,0,5459.25
08/12/2022,1,5231.5
08/12/2022,2,5028
08/12/2022,3,4968.25
08/12/2022,4,5104.5
08/12/2022,5,5488.75
08/12/2022,6,6255.5
08/12/2022,7,6597.5
08/12/2022,8,6671.5
08/12/2022,9,6585.25
08/12/2022,10,6541.75
08/12/2022,11,6576.25
08/12/2022,12,6643.75
08/12/2022,13,6652
08/12/2022,14,6699.25
08/12/2022,15,6810.25
08/12/2022,16,6948
08/12/2022,17,6819.75
08/12/2022,18,6692.75
08/12/2022,19,6601.25
08/12/2022,20,6402.25
08/12/2022,21,6223.25
08/12/2022,22,5971.25
08/12/2022,23,5686.25
09/12/2022,0,5361.75
09/12/2022,1,5120.5
09/12/2022,2,4910
09/12/2022,3,4821
09/12/2022,4,4854
09/12/2022,5,4986.5
09/12/2022,6,5308
09/12/2022,7,5587.75
09/12/2022,8,5851.5
09/12/2022,9,5984.75
09/12/2022,10,6080
09/12/2022,11,6186.25
09/12/2022,12,6199.25
09/12/2022,13,6121.25
09/12/2022,14,6100.25
09/12/2022,15,6155.25
09/12/2022,16,6346.25
09/12/2022,17,6280.5
09/12/2022,18,6188.75
09/12/2022,19,6145
09/12/2022,20,5998.75
09/12/2022,21,5806.25
09/12/2022,22,5565.75
09/12/2022,23,5270.5
10/12/2022,0,4967
10/12/2022,1,4796
10/12/2022,2,4606.25
10/12/2022,3,4514.25
10/12/2022,4,4550.25
10/12/2022,5,4676.5
10/12/2022,6,4968.25
10/12/2022,7,5293.75
10/12/2022,8,5677
10/12/2022,9,5991
10/12/2022,10,6183
10/12/2022,11,6259.5
10/12/2022,12,6160.75
10/12/2022,13,5982
10/12/2022,14,5923.5
10/12/2022,15,5923.5
10/12/2022,16,6161
10/12/2022,17,6179.25
10/12/2022,18,6163.75
10/12/2022,19,6163.5
10/12/2022,20,5991.5
10/12/2022,21,5757
10/12/2022,22,5525.25
10/12/2022,23,5233.25
11/12/2022,0,4937.75
11/12/2022,1,4788.75
11/12/2022,2,4640
11/12/2022,3,4592.25
11/12/2022,4,4764.25
11/12/2022,5,5233.5
11/12/2022,6,6083.25
11/12/2022,7,6510.25
11/12/2022,8,6677.75
11/12/2022,9,6667.75
11/12/2022,10,6495.25
11/12/2022,11,6364.25
11/12/2022,12,6309.25
11/12/2022,13,6345.75
11/12/2022,14,6528
11/12/2022,15,6703.5
11/12/2022,16,6873.5
11/12/2022,17,6803.25
11/12/2022,18,6716.5
11/12/2022,19,6640.25
11/12/2022,20,6428.5
11/12/2022,21,6191
11/12/2022,22,5894.75
11/12/2022,23,5585.75
12/12/2022,0,5261
12/12/2022,1,5028
12/12/2022,2,4853.25
12/12/2022,3,4793.25
12/12/2022,4,4931.25
12/12/2022,5,5326.75
12/12/2022,6,6113.25
12/12/2022,7,6452
12/12/2022,8,6389.5
12/12/2022,9,6144
12/12/2022,10,5863.5
12/12/2022,11,5693.5
12/12/2022,12,5680.5
12/12/2022,13,5827.5
12/12/2022,14,6104.25
12/12/2022,15,6433.25
12/12/2022,16,6658.75
12/12/2022,17,6610.5
12/12/2022,18,6551.75
12/12/2022,19,6499.5
12/12/2022,20,6290.75
12/12/2022,21,6054.5
12/12/2022,22,5805.75
12/12/2022,23,5510.25
13/12/2022,0,5163.75
13/12/2022,1,4914.5
13/12/2022,2,4736
13/12/2022,3,4700.75
13/12/2022,4,4858.25
13/12/2022,5,5266.25
13/12/2022,6,6013.75
13/12/2022,7,6399
13/12/2022,8,6539.5
13/12/2022,9,6632.75
13/12/2022,10,6699.75
13/12/2022,11,6727
13/12/2022,12,6742.75
13/12/2022,13,6659.25
13/12/2022,14,6619.75
13/12/2022,15,6663.5
13/12/2022,16,6726.75
13/12/2022,17,6612
13/12/2022,18,6509
13/12/2022,19,6432
13/12/2022,20,6224
13/12/2022,21,5988.75
13/12/2022,22,5748.25
13/12/2022,23,5462
14/12/2022,0,5124.25
14/12/2022,1,4878
14/12/2022,2,4710.25
14/12/2022,3,4651.25
14/12/2022,4,4776.75
14/12/2022,5,5158
14/12/2022,6,5928.75
14/12/2022,7,6520.25
14/12/2022,8,6819.5
14/12/2022,9,6787.75
14/12/2022,10,6709.25
14/12/2022,11,6603
14/12/2022,12,6571.75
14/12/2022,13,6162.25
14/12/2022,14,6181
14/12/2022,15,6371
14/12/2022,16,6572.5
14/12/2022,17,6532
14/12/2022,18,6448.75
14/12/2022,19,6380.75
14/12/2022,20,6189.75
14/12/2022,21,5983.25
14/12/2022,22,5706.5
14/12/2022,23,5415
15/12/2022,0,5100.25
15/12/2022,1,4880.75
15/12/2022,2,4699.5
15/12/2022,3,4635.75
15/12/2022,4,4759.25
15/12/2022,5,5123.5
15/12/2022,6,5848.25
15/12/2022,7,6216.25
15/12/2022,8,6301.25
15/12/2022,9,6282.25
15/12/2022,10,6204.25
15/12/2022,11,6217.25
15/12/2022,12,6227.5
15/12/2022,13,6215.75
15/12/2022,14,6272
15/12/2022,15,6394.75
15/12/2022,16,6562.25
15/12/2022,17,6460.5
15/12/2022,18,6349.5
15/12/2022,19,6272.5
15/12/2022,20,6085.5
15/12/2022,21,5931
15/12/2022,22,5718.25
15/12/2022,23,5440.75
16/12/2022,0,5149.25
16/12/2022,1,4905.25
16/12/2022,2,4714.5
16/12/2022,3,4639.75
16/12/2022,4,4692.25
16/12/2022,5,4845.25
16/12/2022,6,5177
16/12/2022,7,5462.25
16/12/2022,8,5461.5
16/12/2022,9,5284.25
16/12/2022,10,5172.75
16/12/2022,11,5120.25
16/12/2022,12,5141.25
16/12/2022,13,5224.5
16/12/2022,14,5411.75
16/12/2022,15,5744.5
16/12/2022,16,6045.5
16/12/2022,17,6047.5
16/12/2022,18,5983.5
16/12/2022,19,5958.5
16/12/2022,20,5807.25
16/12/2022,21,5605
16/12/2022,22,5386.75
16/12/2022,23,5102
17/12/2022,0,4815
17/12/2022,1,4657.5
17/12/2022,2,4487.75
17/12/2022,3,4403.25
17/12/2022,4,4444
17/12/2022,5,4557
17/12/2022,6,4847.75
17/12/2022,7,5120.75
17/12/2022,8,5264
17/12/2022,9,5222
17/12/2022,10,5216.75
17/12/2022,11,5176
17/12/2022,12,5171.25
17/12/2022,13,5161.25
17/12/2022,14,5311.75
17/12/2022,15,5610.5
17/12/2022,16,5912
17/12/2022,17,5933.25
17/12/2022,18,5933.25
17/12/2022,19,5934
17/12/2022,20,5802.25
17/12/2022,21,5577.25
17/12/2022,22,5332.25
17/12/2022,23,5041.75
18/12/2022,0,4749
18/12/2022,1,4618
18/12/2022,2,4463.5
18/12/2022,3,4424
18/12/2022,4,4595.5
18/12/2022,5,5075.25
18/12/2022,6,5906.25
18/12/2022,7,6245.5
18/12/2022,8,6170
18/12/2022,9,5863.25
18/12/2022,10,5611
18/12/2022,11,5507.75
18/12/2022,12,5545.5
18/12/2022,13,5649
18/12/2022,14,5870.75
18/12/2022,15,6204.5
18/12/2022,16,6518.25
18/12/2022,17,6512.25
18/12/2022,18,6467
18/12/2022,19,6421.5
18/12/2022,20,6246.75
18/12/2022,21,6056.25
18/12/2022,22,5790
18/12/2022,23,5496.25
19/12/2022,0,5214.25
19/12/2022,1,4979
19/12/2022,2,4815.75
19/12/2022,3,4754.25
19/12/2022,4,4914.5
19/12/2022,5,5316
19/12/2022,6,6049.5
19/12/2022,7,6359.5
19/12/2022,8,6373
19/12/2022,9,6231.75
19/12/2022,10,6227.25
19/12/2022,11,6077
19/12/2022,12,6117
19/12/2022,13,6155.25
19/12/2022,14,6301.5
19/12/2022,15,6507.75
19/12/2022,16,6693.5
19/12/2022,17,6634.25
19/12/2022,18,6578
19/12/2022,19,6523.5
19/12/2022,20,6345.75
19/12/2022,21,6144
19/12/2022,22,5917.25
19/12/2022,23,5636.5
20/12/2022,0,5278.25
20/12/2022,1,5051.25
20/12/2022,2,4878.25
20/12/2022,3,4818.25
20/12/2022,4,4947
20/12/2022,5,5293.25
20/12/2022,6,5998
20/12/2022,7,6349.75
20/12/2022,8,6426
20/12/2022,9,6365.75
20/12/2022,10,6264.5
20/12/2022,11,6133.75
20/12/2022,12,6014.5
20/12/2022,13,6075
20/12/2022,14,6274.25
20/12/2022,15,6416
20/12/2022,16,6575.25
20/12/2022,17,6453.5
20/12/2022,18,6358.5
20/12/2022,19,6269.75
20/12/2022,20,6090
20/12/2022,21,5907.75
20/12/2022,22,5701.25
20/12/2022,23,5413
21/12/2022,0,5072
21/12/2022,1,4824.75
21/12/2022,2,4612.5
21/12/2022,3,4527
21/12/2022,4,4645.5
21/12/2022,5,4998.75
21/12/2022,6,5569.5
21/12/2022,7,5905.25
21/12/2022,8,5877.75
21/12/2022,9,5788.75
21/12/2022,10,5809
21/12/2022,11,5828
21/12/2022,12,5755.25
21/12/2022,13,5871.25
21/12/2022,14,6055.5
21/12/2022,15,6206.75
21/12/2022,16,6355
21/12/2022,17,6213
21/12/2022,18,6101.5
21/12/2022,19,6016
21/12/2022,20,5832
21/12/2022,21,5658.75
21/12/2022,22,5439
21/12/2022,23,5135.25
22/12/2022,0,4811
22/12/2022,1,4559
22/12/2022,2,4338.5
22/12/2022,3,4253
22/12/2022,4,4353
22/12/2022,5,4636
22/12/2022,6,5092.25
22/12/2022,7,5390.25
22/12/2022,8,5338.5
22/12/2022,9,5077
22/12/2022,10,5051.75
22/12/2022,11,5155
22/12/2022,12,5303.5
22/12/2022,13,5455.75
22/12/2022,14,5659
22/12/2022,15,5928
22/12/2022,16,6135.75
22/12/2022,17,6006
22/12/2022,18,5866.5
22/12/2022,19,5767
22/12/2022,20,5607.5
22/12/2022,21,5490
22/12/2022,22,5297.75
22/12/2022,23,5051.75
23/12/2022,0,4729.75
23/12/2022,1,4487.25
23/12/2022,2,4266
23/12/2022,3,4180.25
23/12/2022,4,4207.25
23/12/2022,5,4342.5
23/12/2022,6,4639
23/12/2022,7,4974.5
23/12/2022,8,5257.25
23/12/2022,9,5378.75
23/12/2022,10,5440
23/12/2022,11,5652.75
23/12/2022,12,5772
23/12/2022,13,5749
23/12/2022,14,5808.75
23/12/2022,15,5888
23/12/2022,16,6094.75
23/12/2022,17,6010.5
23/12/2022,18,5869.25
23/12/2022,19,5773.75
23/12/2022,20,5607
23/12/2022,21,5398
23/12/2022,22,5119.25
23/12/2022,23,4794.75
24/12/2022,0,4458.75
24/12/2022,1,4251
24/12/2022,2,4056.25
24/12/2022,3,3945
24/12/2022,4,3965.5
24/12/2022,5,4086.5
24/12/2022,6,4350.5
24/12/2022,7,4682
24/12/2022,8,5038.25
24/12/2022,9,5343.5
24/12/2022,10,5445
24/12/2022,11,5513.25
24/12/2022,12,5428.75
24/12/2022,13,5224
24/12/2022,14,5159.5
24/12/2022,15,5186.25
24/12/2022,16,5316.75
24/12/2022,17,5156.75
24/12/2022,18,4941.25
24/12/2022,19,4830.75
24/12/2022,20,4752.25
24/12/2022,21,4708
24/12/2022,22,4571.75
24/12/2022,23,4357.75
25/12/2022,0,4097
25/12/2022,1,3924.5
25/12/2022,2,3726.75
25/12/2022,3,3606.75
25/12/2022,4,3639.5
25/12/2022,5,3741
25/12/2022,6,3967.25
25/12/2022,7,4206.75
25/12/2022,8,4450
25/12/2022,9,4692.5
25/12/2022,10,4761.75
25/12/2022,11,4711.75
25/12/2022,12,4569.25
25/12/2022,13,4467
25/12/2022,14,4410.75
25/12/2022,15,4524.5
25/12/2022,16,4744
25/12/2022,17,4755.25
25/12/2022,18,4743.25
25/12/2022,19,4754
25/12/2022,20,4712.75
25/12/2022,21,4634
25/12/2022,22,4453.75
25/12/2022,23,4207.75
26/12/2022,0,3931.75
26/12/2022,1,3779.75
26/12/2022,2,3594
26/12/2022,3,3512.5
26/12/2022,4,3567
26/12/2022,5,3678
26/12/2022,6,3910.75
26/12/2022,7,4112.75
26/12/2022,8,4225
26/12/2022,9,4258.5
26/12/2022,10,4296.75
26/12/2022,11,4452.5
26/12/2022,12,4313
26/12/2022,13,4137.25
26/12/2022,14,4208
26/12/2022,15,4430.75
26/12/2022,16,4736
26/12/2022,17,4778.25
26/12/2022,18,4785.25
26/12/2022,19,4789.75
26/12/2022,20,4749
26/12/2022,21,4633
26/12/2022,22,4428
26/12/2022,23,4182.25
